EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69763)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.540              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.360               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.840              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.740              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	3.646664808636378E+003	-4.9037242E-001	-4.9102357E-001	8.461045471121503E-003	1.000000000000000E+000	2.3078306E-005	13	3.6411992E-001	3.4479656E+000	2.294399942031305E+000	-4.1545727E-006	3.0808351E-006	-7.2354078E-006	-8.5514349E-001	5.8033441E+004	4.3034859E+004	1.0106830E+005
2	1	0	1	0	3.646914808630063E+003	-4.8537242E-001	-4.8601937E-001	8.554345759449175E-003	1.000000000000000E+000	2.5590140E-005	13	3.6043569E-001	3.4479656E+000	2.544399935715774E+000	-4.1575777E-006	3.0832916E-006	-7.2408693E-006	-8.4645510E-001	5.6815492E+004	4.2134805E+004	9.8950297E+004
2	1	0	1	0	3.647164808623747E+003	-4.8037237E-001	-4.8102584E-001	8.670545855084172E-003	1.000000000000000E+000	2.8122100E-005	13	3.5697031E-001	3.4479656E+000	2.794399929400242E+000	-4.1707567E-006	3.0951273E-006	-7.2658841E-006	-8.3799613E-001	5.5478148E+004	4.1170453E+004	9.6648602E+004
2	1	0	1	0	3.647414808617432E+003	-4.7537243E-001	-4.7599703E-001	8.731731261937683E-003	1.000000000000000E+000	3.0679599E-005	13	3.5367864E-001	3.4479656E+000	3.044399923084711E+000	-4.1562780E-006	3.0882268E-006	-7.2445050E-006	-8.2967567E-001	5.4513477E+004	4.0504984E+004	9.5018461E+004
2	1	0	1	0	3.647664808611116E+003	-4.7037235E-001	-4.7101513E-001	8.850220723678012E-003	1.000000000000000E+000	3.3260665E-005	13	3.5055402E-001	3.4479656E+000	3.294399916769180E+000	-4.1685880E-006	3.1024804E-006	-7.2710682E-006	-8.2156914E-001	5.3220723E+004	3.9609637E+004	9.2830359E+004
2	1	0	1	0	3.647914808604801E+003	-4.6537241E-001	-4.6602648E-001	8.937583064983572E-003	1.000000000000000E+000	3.5860339E-005	13	3.4756568E-001	3.4479656E+000	3.544399910453649E+000	-4.1651506E-006	3.1063971E-006	-7.2715475E-006	-8.1359220E-001	5.2142340E+004	3.8888105E+004	9.1030445E+004
2	1	0	1	0	3.648164808598485E+003	-4.6037236E-001	-4.6099970E-001	9.063872781924415E-003	1.000000000000000E+000	3.8495436E-005	13	3.4466487E-001	3.4479656E+000	3.794399904138118E+000	-4.1784424E-006	3.1239986E-006	-7.3024412E-006	-8.0566454E-001	5.0861227E+004	3.8026227E+004	8.8887453E+004
2	1	0	1	0	3.648414808592170E+003	-4.5537239E-001	-4.5603281E-001	9.161739676856643E-003	1.000000000000000E+000	4.1157447E-005	13	3.4188429E-001	3.4479656E+000	4.044399897822586E+000	-4.1780540E-006	3.1322547E-006	-7.3103088E-006	-7.9791713E-001	4.9775789E+004	3.7316523E+004	8.7092313E+004
2	1	0	1	0	3.648664808585854E+003	-4.5037237E-001	-4.5101732E-001	9.290517480263146E-003	1.000000000000000E+000	4.3847835E-005	13	3.3914620E-001	3.4479656E+000	4.294399891507055E+000	-4.1901844E-006	3.1508437E-006	-7.3410279E-006	-7.9016352E-001	4.8545984E+004	3.6504555E+004	8.5050539E+004
2	1	0	1	0	3.648914808579539E+003	-4.4537240E-001	-4.4602296E-001	9.422259548596602E-003	1.000000000000000E+000	4.6571011E-005	13	3.3645475E-001	3.4479656E+000	4.544399885191524E+000	-4.2025440E-006	3.1701641E-006	-7.3727078E-006	-7.8247774E-001	4.7337156E+004	3.5708500E+004	8.3045656E+004
2	1	0	1	0	3.649164808573223E+003	-4.4037238E-001	-4.4103327E-001	9.529358179935749E-003	1.000000000000000E+000	4.9321865E-005	13	3.3378509E-001	3.4479656E+000	4.794399878875993E+000	-4.2027641E-006	3.1807576E-006	-7.3835217E-006	-7.7481836E-001	4.6281531E+004	3.5027027E+004	8.1308555E+004
2	1	0	1	0	3.649414808566908E+003	-4.3537238E-001	-4.3602398E-001	9.678714320049408E-003	1.000000000000000E+000	5.2106432E-005	13	3.3110508E-001	3.4479656E+000	5.044399872560461E+000	-4.2201514E-006	3.2046714E-006	-7.4248233E-006	-7.6712906E-001	4.5049781E+004	3.4209613E+004	7.9259398E+004
2	1	0	1	0	3.649664808560592E+003	-4.3037239E-001	-4.3103364E-001	9.813021901134971E-003	1.000000000000000E+000	5.4922042E-005	13	3.2837337E-001	3.4479656E+000	5.294399866244931E+000	-4.2297424E-006	3.2223352E-006	-7.4520776E-006	-7.5940704E-001	4.3924660E+004	3.3463023E+004	7.7387680E+004
2	1	0	1	0	3.649914808554276E+003	-4.2537236E-001	-4.2603886E-001	9.953920749059007E-003	1.000000000000000E+000	5.7767051E-005	13	3.2559583E-001	3.4479656E+000	5.544399859929399E+000	-4.2407569E-006	3.2409550E-006	-7.4817121E-006	-7.5163472E-001	4.2801109E+004	3.2710309E+004	7.5511422E+004
2	1	0	1	0	3.650164808547961E+003	-4.2037234E-001	-4.2102730E-001	1.009171601993880E-002	1.000000000000000E+000	6.0652179E-005	13	3.2274073E-001	3.4479656E+000	5.794399853613868E+000	-4.2488878E-006	3.2570078E-006	-7.5058956E-006	-7.4376804E-001	4.1720090E+004	3.1980758E+004	7.3700852E+004
2	1	0	1	0	3.650414808541645E+003	-4.1537234E-001	-4.1602331E-001	1.022063136092069E-002	1.000000000000000E+000	6.3569641E-005	13	3.1981418E-001	3.4479656E+000	6.044399847298337E+000	-4.2520210E-006	3.2687028E-006	-7.5207236E-006	-7.3583746E-001	4.0704270E+004	3.1291039E+004	7.1995305E+004
2	1	0	1	0	3.650664808535330E+003	-4.1037235E-001	-4.1101328E-001	1.043699873388812E-002	1.000000000000000E+000	6.6528512E-005	13	3.1676835E-001	3.4479656E+000	6.294399840982806E+000	-4.2897450E-006	3.3061108E-006	-7.5958560E-006	-7.2778165E-001	3.9380410E+004	3.0350521E+004	6.9730930E+004
2	1	0	1	0	3.650914808529014E+003	-4.0537232E-001	-4.0602663E-001	1.050085851072891E-002	1.000000000000000E+000	6.9525304E-005	13	3.1362876E-001	3.4479656E+000	6.544399834667274E+000	-4.2636284E-006	3.2933713E-006	-7.5569997E-006	-7.1965539E-001	3.8666043E+004	2.9866965E+004	6.8533008E+004
2	1	0	1	0	3.651164808522699E+003	-4.0037233E-001	-4.0101343E-001	1.069822501182102E-002	1.000000000000000E+000	7.2552735E-005	13	3.1038755E-001	3.4479656E+000	6.794399828351743E+000	-4.2901320E-006	3.3205959E-006	-7.6107276E-006	-7.1140099E-001	3.7484109E+004	2.9012996E+004	6.6497102E+004
2	1	0	1	0	3.651414808516383E+003	-3.9537233E-001	-3.9599806E-001	1.081177593465440E-002	1.000000000000000E+000	7.5617150E-005	13	3.0700412E-001	3.4479656E+000	7.044399822036212E+000	-4.2814422E-006	3.3192598E-006	-7.6007022E-006	-7.0300221E-001	3.6626551E+004	2.8395346E+004	6.5021898E+004
2	1	0	1	0	3.651664808510068E+003	-3.9037234E-001	-3.9102265E-001	1.093218875747998E-002	1.000000000000000E+000	7.8714496E-005	13	3.0352443E-001	3.4479656E+000	7.294399815720681E+000	-4.2747333E-006	3.3181864E-006	-7.5929197E-006	-6.9454706E-001	3.5768012E+004	2.7764287E+004	6.3532301E+004
2	1	0	1	0	3.651914808503752E+003	-3.8537231E-001	-3.8602307E-001	1.108928277932561E-002	1.000000000000000E+000	8.1842220E-005	13	2.9991239E-001	3.4479656E+000	7.544399809405149E+000	-4.2807192E-006	3.3258134E-006	-7.6065326E-006	-6.8593550E-001	3.4810465E+004	2.7045248E+004	6.1855711E+004
2	1	0	1	0	3.652164808497437E+003	-3.8037232E-001	-3.8100213E-001	1.123542244626107E-002	1.000000000000000E+000	8.5012231E-005	13	2.9618225E-001	3.4479656E+000	7.794399803089618E+000	-4.2807201E-006	3.3277327E-006	-7.6084525E-006	-6.7718434E-001	3.3910797E+004	2.6361469E+004	6.0272266E+004
2	1	0	1	0	3.652414808491121E+003	-3.7537229E-001	-3.7601697E-001	1.138763744613716E-002	1.000000000000000E+000	8.8219153E-005	13	2.9235786E-001	3.4479656E+000	8.044399796774086E+000	-4.2819452E-006	3.3292654E-006	-7.6112101E-006	-6.6837484E-001	3.3019754E+004	2.5673268E+004	5.8693020E+004
2	1	0	1	0	3.652664808484806E+003	-3.7037230E-001	-3.7103352E-001	1.155404445456287E-002	1.000000000000000E+000	9.1465874E-005	13	2.8838521E-001	3.4479656E+000	8.294399790458556E+000	-4.2869378E-006	3.3320155E-006	-7.6189535E-006	-6.5941870E-001	3.2112869E+004	2.4959676E+004	5.7072547E+004
2	1	0	1	0	3.652914808478490E+003	-3.6537230E-001	-3.6601669E-001	1.167546443286396E-002	1.000000000000000E+000	9.4749863E-005	13	2.8432027E-001	3.4479656E+000	8.544399784143025E+000	-4.2734150E-006	3.3195711E-006	-7.5929861E-006	-6.5033698E-001	3.1349219E+004	2.4351945E+004	5.5701164E+004
2	1	0	1	0	3.653164808472175E+003	-3.6037230E-001	-3.6100385E-001	1.183906904672003E-002	1.000000000000000E+000	9.8070195E-005	13	2.8014544E-001	3.4479656E+000	8.794399777827493E+000	-4.2739493E-006	3.3166612E-006	-7.5906105E-006	-6.4114928E-001	3.0492588E+004	2.3662793E+004	5.4155379E+004
2	1	0	1	0	3.653414808465859E+003	-3.5537228E-001	-3.5600618E-001	1.198706998467919E-002	1.000000000000000E+000	1.0142854E-004	13	2.7589402E-001	3.4479656E+000	9.044399771511962E+000	-4.2674710E-006	3.3071608E-006	-7.5746320E-006	-6.3190019E-001	2.9699182E+004	2.3015967E+004	5.2715148E+004
2	1	0	1	0	3.653664808459544E+003	-3.5037231E-001	-3.5102066E-001	1.213476468561869E-002	1.000000000000000E+000	1.0482160E-004	13	2.7156833E-001	3.4479656E+000	9.294399765196431E+000	-4.2595530E-006	3.2954179E-006	-7.5549710E-006	-6.2258899E-001	2.8926861E+004	2.2379365E+004	5.1306227E+004
2	1	0	1	0	3.653914808453228E+003	-3.4537229E-001	-3.4598753E-001	1.230936943174056E-002	1.000000000000000E+000	1.0824888E-004	13	2.6715851E-001	3.4479656E+000	9.544399758880900E+000	-4.2588881E-006	3.2885528E-006	-7.5474409E-006	-6.1314607E-001	2.8107656E+004	2.1703672E+004	4.9811328E+004
2	1	0	1	0	3.654164808446913E+003	-3.4037229E-001	-3.4100106E-001	1.241428185322449E-002	1.000000000000000E+000	1.1171729E-004	13	2.6268679E-001	3.4479656E+000	9.794399752565368E+000	-4.2332831E-006	3.2610678E-006	-7.4943509E-006	-6.0368788E-001	2.7468449E+004	2.1160047E+004	4.8628496E+004
2	1	0	1	0	3.654414808440597E+003	-3.3537227E-001	-3.3601496E-001	1.262336438438591E-002	1.000000000000000E+000	1.1522348E-004	13	2.5813460E-001	3.4479656E+000	1.004439974624984E+001	-4.2416391E-006	3.2585272E-006	-7.5001662E-006	-5.9414959E-001	2.6618494E+004	2.0448955E+004	4.7067449E+004
2	1	0	1	0	3.654664808434282E+003	-3.3037227E-001	-3.3101439E-001	1.275024066289551E-002	1.000000000000000E+000	1.1876898E-004	13	2.5354069E-001	3.4479656E+000	1.029439973993431E+001	-4.2205133E-006	3.2327048E-006	-7.4532181E-006	-5.8455509E-001	2.5961424E+004	1.9885170E+004	4.5846594E+004
2	1	0	1	0	3.654914808427966E+003	-3.2537225E-001	-3.2602033E-001	1.290358067509961E-002	1.000000000000000E+000	1.2235205E-004	13	2.4887440E-001	3.4479656E+000	1.054439973361877E+001	-4.2068295E-006	3.2113708E-006	-7.4182003E-006	-5.7489473E-001	2.5265881E+004	1.9287234E+004	4.4553117E+004
2	1	0	1	0	3.655164808421651E+003	-3.2037228E-001	-3.2100281E-001	1.304788840301094E-002	1.000000000000000E+000	1.2597510E-004	13	2.4411751E-001	3.4479656E+000	1.079439972730324E+001	-4.1884086E-006	3.1852180E-006	-7.3736269E-006	-5.6512034E-001	2.4601896E+004	1.8709350E+004	4.3311246E+004
2	1	0	1	0	3.655414808415335E+003	-3.1537223E-001	-3.1600615E-001	1.318739551764150E-002	1.000000000000000E+000	1.2963513E-004	13	2.3930016E-001	3.4479656E+000	1.104439972098771E+001	-4.1672984E-006	3.1557458E-006	-7.3230440E-006	-5.5530632E-001	2.3962742E+004	1.8146127E+004	4.2108871E+004
2	1	0	1	0	3.655664808409020E+003	-3.1037223E-001	-3.1102994E-001	1.338034693815361E-002	1.000000000000000E+000	1.3333219E-004	13	2.3441088E-001	3.4479656E+000	1.129439971467218E+001	-4.1616886E-006	3.1364989E-006	-7.2981875E-006	-5.4544079E-001	2.3245281E+004	1.7519043E+004	4.0764324E+004
2	1	0	1	0	3.655914808402704E+003	-3.0537224E-001	-3.0603525E-001	1.354144180873029E-002	1.000000000000000E+000	1.3706625E-004	13	2.2943518E-001	3.4479656E+000	1.154439970835665E+001	-4.1441585E-006	3.1068830E-006	-7.2510416E-006	-5.3547043E-001	2.2599902E+004	1.6943188E+004	3.9543090E+004
2	1	0	1	0	3.656164808396388E+003	-3.0037221E-001	-3.0101949E-001	1.367351828581742E-002	1.000000000000000E+000	1.4084188E-004	13	2.2438279E-001	3.4479656E+000	1.179439970204112E+001	-4.1159956E-006	3.0681022E-006	-7.1840977E-006	-5.2540231E-001	2.2014779E+004	1.6410025E+004	3.8424805E+004
2	1	0	1	0	3.656414808390073E+003	-2.9537225E-001	-2.9604077E-001	1.385439157273721E-002	1.000000000000000E+000	1.4465982E-004	13	2.1922326E-001	3.4479656E+000	1.204439969572559E+001	-4.1014646E-006	3.0372048E-006	-7.1386698E-006	-5.1526403E-001	2.1368010E+004	1.5823377E+004	3.7191387E+004
2	1	0	1	0	3.656664808383757E+003	-2.9037219E-001	-2.9102916E-001	1.398189102741418E-002	1.000000000000000E+000	1.4851999E-004	13	2.1396486E-001	3.4479656E+000	1.229439968941006E+001	-4.0691380E-006	2.9916334E-006	-7.0607712E-006	-5.0499403E-001	2.0814721E+004	1.5302999E+004	3.6117719E+004
2	1	0	1	0	3.656914808377442E+003	-2.8537223E-001	-2.8604653E-001	1.418964596477898E-002	1.000000000000000E+000	1.5242287E-004	13	2.0860082E-001	3.4479656E+000	1.254439968309452E+001	-4.0588989E-006	2.9599719E-006	-7.0188707E-006	-4.9464735E-001	2.0158820E+004	1.4700918E+004	3.4859738E+004
2	1	0	1	0	3.657164808371126E+003	-2.8037220E-001	-2.8101632E-001	1.437224221786454E-002	1.000000000000000E+000	1.5636954E-004	13	2.0308295E-001	3.4479656E+000	1.279439967677900E+001	-4.0388345E-006	2.9187574E-006	-6.9575922E-006	-4.8409927E-001	1.9552713E+004	1.4130221E+004	3.3682934E+004
2	1	0	1	0	3.657414808364811E+003	-2.7537221E-001	-2.7602559E-001	1.453962677544882E-002	1.000000000000000E+000	1.6035812E-004	13	1.9748092E-001	3.4479656E+000	1.304439967046346E+001	-4.0133091E-006	2.8712989E-006	-6.8846080E-006	-4.7350651E-001	1.8984365E+004	1.3582255E+004	3.2566621E+004
2	1	0	1	0	3.657664808358495E+003	-2.7037218E-001	-2.7103201E-001	1.473236125600868E-002	1.000000000000000E+000	1.6439347E-004	13	1.9173652E-001	3.4479656E+000	1.329439966414793E+001	-3.9929414E-006	2.8247316E-006	-6.8176732E-006	-4.6276852E-001	1.8397051E+004	1.3014649E+004	3.1411701E+004
2	1	0	1	0	3.657914808352180E+003	-2.6537219E-001	-2.6603284E-001	1.488200592813185E-002	1.000000000000000E+000	1.6847007E-004	13	1.8587114E-001	3.4479656E+000	1.354439965783240E+001	-3.9591023E-006	2.7661354E-006	-6.7252377E-006	-4.5190400E-001	1.7876141E+004	1.2489656E+004	3.0365799E+004
2	1	0	1	0	3.658164808345864E+003	-2.6037219E-001	-2.6103640E-001	1.509759937045580E-002	1.000000000000000E+000	1.7259727E-004	13	1.7989492E-001	3.4479656E+000	1.379439965151687E+001	-3.9410229E-006	2.7159815E-006	-6.6570046E-006	-4.4093132E-001	1.7289928E+004	1.1915466E+004	2.9205393E+004
2	1	0	1	0	3.658414808339548E+003	-2.5537220E-001	-2.5602812E-001	1.531739562645332E-002	1.000000000000000E+000	1.7677822E-004	13	1.7379104E-001	3.4479656E+000	1.404439964520134E+001	-3.9216839E-006	2.6620260E-006	-6.5837098E-006	-4.2981917E-001	1.6714859E+004	1.1345991E+004	2.8060852E+004
2	1	0	1	0	3.658664808333233E+003	-2.5037217E-001	-2.5103202E-001	1.549770355740968E-002	1.000000000000000E+000	1.8100940E-004	13	1.6758104E-001	3.4479656E+000	1.429439963888581E+001	-3.8904200E-006	2.5971212E-006	-6.4875412E-006	-4.1861308E-001	1.6198015E+004	1.0813282E+004	2.7011297E+004
2	1	0	1	0	3.658914808326917E+003	-2.4537218E-001	-2.4602446E-001	1.575115903836614E-002	1.000000000000000E+000	1.8529363E-004	13	1.6125181E-001	3.4479656E+000	1.454439963257028E+001	-3.8751705E-006	2.5399029E-006	-6.4150731E-006	-4.0727627E-001	1.5619451E+004	1.0237457E+004	2.5856908E+004
2	1	0	1	0	3.659164808320602E+003	-2.4037217E-001	-2.4101943E-001	1.594518400850670E-002	1.000000000000000E+000	1.8963119E-004	13	1.5484416E-001	3.4479656E+000	1.479439962625475E+001	-3.8430990E-006	2.4690187E-006	-6.3121179E-006	-3.9586359E-001	1.5115500E+004	9.7110303E+003	2.4826529E+004
2	1	0	1	0	3.659414808314286E+003	-2.3537217E-001	-2.3602355E-001	1.617369707277821E-002	1.000000000000000E+000	1.9402128E-004	13	1.4833017E-001	3.4479656E+000	1.504439961993921E+001	-3.8173735E-006	2.3990472E-006	-6.2164204E-006	-3.8435370E-001	1.4593049E+004	9.1710732E+003	2.3764123E+004
2	1	0	1	0	3.659664808307971E+003	-2.3037218E-001	-2.3101871E-001	1.641973001457964E-002	1.000000000000000E+000	1.9847012E-004	13	1.4171502E-001	3.4479656E+000	1.529439961362368E+001	-3.7932648E-006	2.3269224E-006	-6.1201872E-006	-3.7273371E-001	1.4069580E+004	8.6307764E+003	2.2700357E+004
2	1	0	1	0	3.659914808301655E+003	-2.2537217E-001	-2.2603336E-001	1.663382115162487E-002	1.000000000000000E+000	2.0296962E-004	13	1.3503841E-001	3.4479656E+000	1.554439960730815E+001	-3.7597986E-006	2.2462048E-006	-6.0060033E-006	-3.6107177E-001	1.3588781E+004	8.1183032E+003	2.1707084E+004
2	1	0	1	0	3.660164808295340E+003	-2.2037216E-001	-2.2104919E-001	1.688590575742921E-002	1.000000000000000E+000	2.0753311E-004	13	1.2825850E-001	3.4479656E+000	1.579439960099262E+001	-3.7326158E-006	2.1657609E-006	-5.8983765E-006	-3.4930769E-001	1.3090751E+004	7.5955947E+003	2.0686346E+004
2	1	0	1	0	3.660414808289024E+003	-2.1537216E-001	-2.1605121E-001	1.713914283651080E-002	1.000000000000000E+000	2.1216110E-004	13	1.2139466E-001	3.4479656E+000	1.604439959467709E+001	-3.7029324E-006	2.0806006E-006	-5.7835327E-006	-3.3744586E-001	1.2605719E+004	7.0828901E+003	1.9688607E+004
2	1	0	1	0	3.660664808282708E+003	-2.1037216E-001	-2.1106644E-001	1.736940999656342E-002	1.000000000000000E+000	2.1684883E-004	13	1.1447574E-001	3.4479656E+000	1.629439958836156E+001	-3.6660995E-006	1.9883762E-006	-5.6544754E-006	-3.2554218E-001	1.2151618E+004	6.5906523E+003	1.8742271E+004
2	1	0	1	0	3.660914808276393E+003	-2.0537215E-001	-2.0602146E-001	1.768832270105118E-002	1.000000000000000E+000	2.2160985E-004	13	1.0745028E-001	3.4479656E+000	1.654439958204603E+001	-3.6441741E-006	1.9006152E-006	-5.5447890E-006	-3.1347173E-001	1.1647314E+004	6.0746445E+003	1.7721959E+004
2	1	0	1	0	3.661164808270077E+003	-2.0037213E-001	-2.0102307E-001	1.791638484166080E-002	1.000000000000000E+000	2.2643652E-004	13	1.0036801E-001	3.4479656E+000	1.679439957573050E+001	-3.6016067E-006	1.7982319E-006	-5.3998388E-006	-3.0139107E-001	1.1220069E+004	5.6020234E+003	1.6822092E+004
2	1	0	1	0	3.661414808263762E+003	-1.9537213E-001	-1.9602405E-001	1.823372432691220E-002	1.000000000000000E+000	2.3132854E-004	13	9.3232833E-002	3.4479656E+000	1.704439956941496E+001	-3.5742485E-006	1.6999818E-006	-5.2742303E-006	-2.8925687E-001	1.0750631E+004	5.1132085E+003	1.5863840E+004
2	1	0	1	0	3.661664808257446E+003	-1.9037214E-001	-1.9102706E-001	1.850472615760937E-002	1.000000000000000E+000	2.3629366E-004	13	8.5996695E-002	3.4479656E+000	1.729439956309943E+001	-3.5349035E-006	1.5913453E-006	-5.1262487E-006	-2.7702376E-001	1.0323149E+004	4.6472827E+003	1.4970433E+004
2	1	0	1	0	3.661914808251131E+003	-1.8537213E-001	-1.8603644E-001	1.879171929860707E-002	1.000000000000000E+000	2.4132605E-004	13	7.8726977E-002	3.4479656E+000	1.754439955678390E+001	-3.4959446E-006	1.4794152E-006	-4.9753598E-006	-2.6476341E-001	9.8999160E+003	4.1894507E+003	1.4089366E+004
