EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69801)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.515              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.385               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.815              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.715              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	2.441181839083547E+003	-4.5566833E-001	-4.5603901E-001	1.726051496831255E-002	1.000000000000000E+000	5.0738901E-005	13	7.4991062E-002	1.0695291E+001	2.809999929013429E+000	-7.8714684E-006	1.2943843E-006	-9.1658521E-006	-5.3103006E-001	2.6420939E+004	4.3446597E+003	3.0765598E+004
2	1	0	1	0	2.441431839077231E+003	-4.5066854E-001	-4.5104021E-001	1.745243468258512E-002	1.000000000000000E+000	5.5292989E-005	13	6.2529579E-002	1.0695291E+001	3.059999922697898E+000	-7.8717494E-006	1.0912934E-006	-8.9630430E-006	-5.1356977E-001	2.5843971E+004	3.5828572E+003	2.9426828E+004
2	1	0	1	0	2.441681839070916E+003	-4.4566885E-001	-4.4601241E-001	1.762906672729209E-002	1.000000000000000E+000	5.9891874E-005	13	5.0292917E-002	1.0695291E+001	3.309999916382367E+000	-7.8627827E-006	8.8661716E-007	-8.7494000E-006	-4.9630532E-001	2.5299830E+004	2.8528406E+003	2.8152672E+004
2	1	0	1	0	2.441931839064600E+003	-4.4066909E-001	-4.4104803E-001	1.785730390229787E-002	1.000000000000000E+000	6.4539970E-005	13	3.8310140E-002	1.0695291E+001	3.559999910066836E+000	-7.8759285E-006	6.8411583E-007	-8.5600441E-006	-4.7935817E-001	2.4698467E+004	2.1453486E+003	2.6843814E+004
2	1	0	1	0	2.442181739058287E+003	-4.3566844E-001	-4.3606141E-001	1.807824697792622E-002	1.000000000000000E+000	6.9242014E-005	13	2.6548814E-002	1.0695292E+001	3.809899903753830E+000	-7.8832263E-006	4.7995604E-007	-8.3631821E-006	-4.6261021E-001	2.4120779E+004	1.4685503E+003	2.5589330E+004
2	1	0	1	0	2.442431639051974E+003	-4.3066961E-001	-4.3105823E-001	1.823813137503305E-002	1.000000000000000E+000	7.3993302E-005	13	1.5050361E-002	1.0695291E+001	4.059799897440826E+000	-7.8616968E-006	2.7449045E-007	-8.1361868E-006	-4.4610858E-001	2.3635000E+004	8.2521399E+002	2.4460213E+004
2	1	0	1	0	2.442681639045659E+003	-4.2566991E-001	-4.2604879E-001	1.842214853532914E-002	1.000000000000000E+000	7.8791338E-005	13	3.8693878E-003	1.0695291E+001	4.309799891125294E+000	-7.8487337E-006	7.1282436E-008	-7.9200163E-006	-4.2991817E-001	2.3126986E+004	2.1003998E+002	2.3337027E+004
2	1	0	1	0	2.442931639039343E+003	-4.2067012E-001	-4.2107925E-001	1.861419795804858E-002	1.000000000000000E+000	8.3637991E-005	13	-7.0607997E-003	1.0695291E+001	4.559799884809763E+000	-7.8380526E-006	-1.3143112E-007	-7.7066215E-006	-4.1401845E-001	2.2621402E+004	3.7932333E+002	2.2242078E+004
2	1	0	1	0	2.443181639033028E+003	-4.1567037E-001	-4.1605648E-001	1.882815496444867E-002	1.000000000000000E+000	8.8534798E-005	13	-1.7643545E-002	1.0695291E+001	4.809799878494232E+000	-7.8335761E-006	-3.3219538E-007	-7.5013804E-006	-3.9841294E-001	2.2097570E+004	9.3708307E+002	2.1160488E+004
2	1	0	1	0	2.443431639026712E+003	-4.1066992E-001	-4.1099411E-001	1.910943640071316E-002	1.000000000000000E+000	9.3490220E-005	13	-2.7904153E-002	1.0695291E+001	5.059799872178701E+000	-7.8538660E-006	-5.3323265E-007	-7.3206334E-006	-3.8308996E-001	2.1507391E+004	1.4602290E+003	2.0047162E+004
2	1	0	1	0	2.443681639020397E+003	-4.0566939E-001	-4.0600160E-001	1.920581548546024E-002	1.000000000000000E+000	9.8495359E-005	13	-3.7836473E-002	1.0695291E+001	5.309799865863169E+000	-7.7975919E-006	-7.2668036E-007	-7.0709116E-006	-3.6816514E-001	2.1139514E+004	1.9700530E+003	1.9169461E+004
2	1	0	1	0	2.443931639014081E+003	-4.0066940E-001	-4.0102845E-001	1.939345757654387E-002	1.000000000000000E+000	1.0353592E-004	13	-4.7419984E-002	1.0695291E+001	5.559799859547638E+000	-7.7773284E-006	-9.1963744E-007	-6.8576910E-006	-3.5360846E-001	2.0678543E+004	2.4451536E+003	1.8233391E+004
2	1	0	1	0	2.444181639007766E+003	-3.9566937E-001	-3.9603645E-001	1.960679422351241E-002	1.000000000000000E+000	1.0862654E-004	13	-5.6722060E-002	1.0695291E+001	5.809799853232108E+000	-7.7650047E-006	-1.1121377E-006	-6.6528673E-006	-3.3931440E-001	2.0198939E+004	2.8929797E+003	1.7305959E+004
2	1	0	1	0	2.444431639001450E+003	-3.9066938E-001	-3.9102617E-001	1.980032328932818E-002	1.000000000000000E+000	1.1376855E-004	13	-6.5729372E-002	1.0695291E+001	6.059799846916576E+000	-7.7424447E-006	-1.3014628E-006	-6.4409819E-006	-3.2529679E-001	1.9748475E+004	3.3196111E+003	1.6428863E+004
2	1	0	1	0	2.444681638995135E+003	-3.8566932E-001	-3.8601950E-001	1.998802796117080E-002	1.000000000000000E+000	1.1895681E-004	13	-7.4470922E-002	1.0695291E+001	6.309799840601044E+000	-7.7157683E-006	-1.4885269E-006	-6.2272416E-006	-3.1154859E-001	1.9312535E+004	3.7257764E+003	1.5586759E+004
2	1	0	1	0	2.444931638988819E+003	-3.8066936E-001	-3.8102031E-001	2.016526455222795E-002	1.000000000000000E+000	1.2419131E-004	13	-8.3022363E-002	1.0695291E+001	6.559799834285513E+000	-7.6833749E-006	-1.6741679E-006	-6.0092075E-006	-2.9799795E-001	1.8894883E+004	4.1170977E+003	1.4777785E+004
2	1	0	1	0	2.445181638982503E+003	-3.7566930E-001	-3.7601483E-001	2.032992240321853E-002	1.000000000000000E+000	1.2946957E-004	13	-9.1352552E-002	1.0695291E+001	6.809799827969983E+000	-7.6443521E-006	-1.8571903E-006	-5.7871621E-006	-2.8466228E-001	1.8495635E+004	4.4935024E+003	1.4002133E+004
2	1	0	1	0	2.445431638976188E+003	-3.7066936E-001	-3.7100977E-001	2.056015252815194E-002	1.000000000000000E+000	1.3479318E-004	13	-9.9517293E-002	1.0695291E+001	7.059799821654451E+000	-7.6280176E-006	-2.0460907E-006	-5.5819269E-006	-2.7149248E-001	1.8045088E+004	4.8402993E+003	1.3204789E+004
2	1	0	1	0	2.445681638969872E+003	-3.6566931E-001	-3.6599141E-001	2.071972740544844E-002	1.000000000000000E+000	1.4016729E-004	13	-1.0745974E-001	1.0695291E+001	7.309799815338920E+000	-7.5832422E-006	-2.2265365E-006	-5.3567060E-006	-2.5853169E-001	1.7663910E+004	5.1863491E+003	1.2477562E+004
2	1	0	1	0	2.445931638963557E+003	-3.6066931E-001	-3.6102530E-001	2.093008019071283E-002	1.000000000000000E+000	1.4558779E-004	13	-1.1525938E-001	1.0695291E+001	7.559799809023388E+000	-7.5562884E-006	-2.4123881E-006	-5.1439006E-006	-2.4576592E-001	1.7249111E+004	5.5068770E+003	1.1742235E+004
2	1	0	1	0	2.446181638957241E+003	-3.5566932E-001	-3.5604700E-001	2.105765319651082E-002	1.000000000000000E+000	1.5105093E-004	13	-1.2291855E-001	1.0695291E+001	7.809799802707858E+000	-7.4975142E-006	-2.5883762E-006	-4.9091382E-006	-2.3312846E-001	1.6908199E+004	5.8372388E+003	1.1070961E+004
2	1	0	1	0	2.446431638950926E+003	-3.5066932E-001	-3.5103023E-001	2.127221116216444E-002	1.000000000000000E+000	1.5655893E-004	13	-1.3041505E-001	1.0695291E+001	8.059799796392326E+000	-7.4671893E-006	-2.7742165E-006	-4.6929727E-006	-2.2061518E-001	1.6501822E+004	6.1307710E+003	1.0371051E+004
2	1	0	1	0	2.446681638944610E+003	-3.4566930E-001	-3.4601906E-001	2.146781461874073E-002	1.000000000000000E+000	1.6211573E-004	13	-1.3779426E-001	1.0695291E+001	8.309799790076795E+000	-7.4282730E-006	-2.9581415E-006	-4.4701314E-006	-2.0822480E-001	1.6118038E+004	6.4186440E+003	9.6993945E+003
2	1	0	1	0	2.446931638938295E+003	-3.4066933E-001	-3.4103197E-001	2.163036086408071E-002	1.000000000000000E+000	1.6771790E-004	13	-1.4499912E-001	1.0695291E+001	8.559799783761263E+000	-7.3766446E-006	-3.1363832E-006	-4.2402612E-006	-1.9603285E-001	1.5766355E+004	6.7034995E+003	9.0628564E+003
2	1	0	1	0	2.447181638931979E+003	-3.3566931E-001	-3.3603844E-001	2.181477655480849E-002	1.000000000000000E+000	1.7336287E-004	13	-1.5207982E-001	1.0695291E+001	8.809799777445733E+000	-7.3306037E-006	-3.3175872E-006	-4.0130162E-006	-1.8395862E-001	1.5404166E+004	6.9714131E+003	8.4327529E+003
2	1	0	1	0	2.447431638925664E+003	-3.3066931E-001	-3.3101285E-001	2.195030215258109E-002	1.000000000000000E+000	1.7904496E-004	13	-1.5906230E-001	1.0695291E+001	9.059799771130202E+000	-7.2658318E-006	-3.4914653E-006	-3.7743664E-006	-1.7195055E-001	1.5080104E+004	7.2464741E+003	7.8336304E+003
2	1	0	1	0	2.447681638919348E+003	-3.2566929E-001	-3.2601014E-001	2.216887529179151E-002	1.000000000000000E+000	1.8477293E-004	13	-1.6590004E-001	1.0695291E+001	9.309799764814670E+000	-7.2272783E-006	-3.6778172E-006	-3.5494609E-006	-1.6011010E-001	1.4705759E+004	7.4834663E+003	7.2222925E+003
2	1	0	1	0	2.447931638913033E+003	-3.2066929E-001	-3.2103044E-001	2.237061402470601E-002	1.000000000000000E+000	1.9055250E-004	13	-1.7261238E-001	1.0695291E+001	9.559799758499139E+000	-7.1816480E-006	-3.8614448E-006	-3.3202029E-006	-1.4841805E-001	1.4350542E+004	7.7160322E+003	6.6345098E+003
2	1	0	1	0	2.448181638906717E+003	-3.1566927E-001	-3.1606111E-001	2.253311271874289E-002	1.000000000000000E+000	1.9637842E-004	13	-1.7921804E-001	1.0695291E+001	9.809799752183608E+000	-7.1218406E-006	-4.0383402E-006	-3.0835004E-006	-1.3684307E-001	1.4026518E+004	7.9535410E+003	6.0729766E+003
2	1	0	1	0	2.448431638900402E+003	-3.1066927E-001	-3.1103706E-001	2.271329247761767E-002	1.000000000000000E+000	2.0224726E-004	13	-1.8565746E-001	1.0695291E+001	1.005979974586808E+001	-7.0646756E-006	-4.2168922E-006	-2.8477837E-006	-1.2537961E-001	1.3694055E+004	8.1739561E+003	5.5200981E+003
2	1	0	1	0	2.448681638894086E+003	-3.0566928E-001	-3.0602461E-001	2.291015680161865E-002	1.000000000000000E+000	2.0816401E-004	13	-1.9199966E-001	1.0695291E+001	1.030979973955255E+001	-7.0110718E-006	-4.3987425E-006	-2.6123296E-006	-1.1402495E-001	1.3357596E+004	8.3805479E+003	4.9770479E+003
2	1	0	1	0	2.448931638887771E+003	-3.0066928E-001	-3.0101949E-001	2.311487123607747E-002	1.000000000000000E+000	2.1413148E-004	13	-1.9823532E-001	1.0695291E+001	1.055979973323701E+001	-6.9580269E-006	-4.5821839E-006	-2.3758430E-006	-1.0278417E-001	1.3022763E+004	8.5760947E+003	4.4466685E+003
2	1	0	1	0	2.449181638881455E+003	-2.9566923E-001	-2.9604056E-001	2.334619798898696E-002	1.000000000000000E+000	2.2015342E-004	13	-2.0431794E-001	1.0695291E+001	1.080979972692148E+001	-6.9114217E-006	-4.7700473E-006	-2.1413746E-006	-9.1722623E-002	1.2680462E+004	8.7516582E+003	3.9288035E+003
2	1	0	1	0	2.449431638875140E+003	-2.9066929E-001	-2.9101211E-001	2.352838518357764E-002	1.000000000000000E+000	2.2622467E-004	13	-2.1028030E-001	1.0695291E+001	1.105979972060595E+001	-6.8470449E-006	-4.9475557E-006	-1.8994891E-006	-8.0731809E-002	1.2368555E+004	8.9373027E+003	3.4312517E+003
2	1	0	1	0	2.449681638868824E+003	-2.8566921E-001	-2.8604057E-001	2.374535476152168E-002	1.000000000000000E+000	2.3234649E-004	13	-2.1611811E-001	1.0695291E+001	1.130979971429042E+001	-6.7921351E-006	-5.1318011E-006	-1.6603336E-006	-6.9922462E-002	1.2046170E+004	9.1014902E+003	2.9446797E+003
2	1	0	1	0	2.449931638862508E+003	-2.8066927E-001	-2.8105712E-001	2.401524621297973E-002	1.000000000000000E+000	2.3852948E-004	13	-2.2181520E-001	1.0695291E+001	1.155979970797489E+001	-6.7496558E-006	-5.3269464E-006	-1.4227093E-006	-5.9241921E-002	1.1703278E+004	9.2364326E+003	2.4668462E+003
2	1	0	1	0	2.450181638856193E+003	-2.7566922E-001	-2.7606297E-001	2.429283251368195E-002	1.000000000000000E+000	2.4478283E-004	13	-2.2735615E-001	1.0695291E+001	1.180979970165936E+001	-6.7063515E-006	-5.5231249E-006	-1.1832265E-006	-4.8706815E-002	1.1363968E+004	9.3589805E+003	2.0049871E+003
2	1	0	1	0	2.450431638849877E+003	-2.7066922E-001	-2.7104458E-001	2.456139285136405E-002	1.000000000000000E+000	2.5110439E-004	13	-2.3278874E-001	1.0695291E+001	1.205979969534383E+001	-6.6572325E-006	-5.7176157E-006	-9.3961671E-007	-3.8255841E-002	1.1035392E+004	9.4778311E+003	1.5575599E+003
2	1	0	1	0	2.450681638843562E+003	-2.6566920E-001	-2.6603064E-001	2.484872094498081E-002	1.000000000000000E+000	2.5749629E-004	13	-2.3810877E-001	1.0695291E+001	1.230979968902830E+001	-6.6105213E-006	-5.9166982E-006	-6.9382276E-007	-2.7921870E-002	1.0706010E+004	9.5823350E+003	1.1236743E+003
2	1	0	1	0	2.450931638837246E+003	-2.6066923E-001	-2.6104751E-001	2.518070512213655E-002	1.000000000000000E+000	2.6396557E-004	13	-2.4328910E-001	1.0695291E+001	1.255979968271276E+001	-6.5733602E-006	-6.1261912E-006	-4.4716938E-007	-1.7758414E-002	1.0366966E+004	9.6617266E+003	7.0523895E+002
2	1	0	1	0	2.451181638830931E+003	-2.5566921E-001	-2.5603062E-001	2.558708223308362E-002	1.000000000000000E+000	2.7052546E-004	13	-2.4837577E-001	1.0695291E+001	1.280979967639723E+001	-6.5510767E-006	-6.3552116E-006	-1.9586517E-007	-7.6548457E-003	1.0006245E+004	9.7070771E+003	2.9916837E+002
2	1	0	1	0	2.451431638824615E+003	-2.5066921E-001	-2.5103295E-001	2.594626380992288E-002	1.000000000000000E+000	2.7717999E-004	13	-2.5336701E-001	1.0695291E+001	1.305979967008170E+001	-6.5133672E-006	-6.5739273E-006	6.0560090E-008	2.3340583E-003	9.6751094E+003	9.7650674E+003	8.9957397E+001
2	1	0	1	0	2.451681638818300E+003	-2.4566923E-001	-2.4603176E-001	2.636480294595661E-002	1.000000000000000E+000	2.8393461E-004	13	-2.5826374E-001	1.0695291E+001	1.330979966376617E+001	-6.4865790E-006	-6.8090726E-006	3.2249363E-007	1.2231976E-002	9.3318262E+003	9.7957773E+003	4.6395096E+002
2	1	0	1	0	2.451931638811984E+003	-2.4066922E-001	-2.4105069E-001	2.683962806093115E-002	1.000000000000000E+000	2.9080122E-004	13	-2.6306888E-001	1.0695291E+001	1.355979965745064E+001	-6.4697110E-006	-7.0606711E-006	5.9096016E-007	2.2018194E-002	8.9811484E+003	9.8015098E+003	8.2036139E+002
2	1	0	1	0	2.452181638805668E+003	-2.3566921E-001	-2.3603505E-001	2.770642487515956E-002	1.000000000000000E+000	2.9783451E-004	13	-2.6795009E-001	1.0695291E+001	1.380979965113511E+001	-6.5396875E-006	-7.4239388E-006	8.8425162E-007	3.1915039E-002	8.5191445E+003	9.6710449E+003	1.1519003E+003
2	1	0	1	0	2.452431638799353E+003	-2.3066920E-001	-2.3102118E-001	2.800135419713523E-002	1.000000000000000E+000	3.0501527E-004	13	-2.7280492E-001	1.0695291E+001	1.405979964481958E+001	-6.4689061E-006	-7.6389069E-006	1.1700012E-006	4.1783735E-002	8.2503574E+003	9.7425615E+003	1.4922041E+003
2	1	0	1	0	2.452681638793037E+003	-2.2566921E-001	-2.2603151E-001	2.860494006067177E-002	1.000000000000000E+000	3.1230721E-004	13	-2.7757677E-001	1.0695291E+001	1.430979963850405E+001	-6.4656178E-006	-7.9400670E-006	1.4744492E-006	5.1545262E-002	7.9018350E+003	9.7038057E+003	1.8019707E+003
2	1	0	1	0	2.452931638786722E+003	-2.2066921E-001	-2.2103520E-001	2.925265040549590E-002	1.000000000000000E+000	3.1975444E-004	13	-2.8235650E-001	1.0695291E+001	1.455979963218852E+001	-6.4658652E-006	-8.2596762E-006	1.7938106E-006	6.1321303E-002	7.5560742E+003	9.6523389E+003	2.0962649E+003
2	1	0	1	0	2.453181638780406E+003	-2.1566920E-001	-2.1601728E-001	2.997007132365320E-002	1.000000000000000E+000	3.2736882E-004	13	-2.8720742E-001	1.0695291E+001	1.480979962587298E+001	-6.4740530E-006	-8.6076270E-006	2.1335738E-006	7.1190149E-002	7.2077666E+003	9.5831416E+003	2.3753748E+003
2	1	0	1	0	2.453431638774091E+003	-2.1066920E-001	-2.1101907E-001	3.074982041195320E-002	1.000000000000000E+000	3.3516766E-004	13	-2.9213834E-001	1.0695291E+001	1.505979961955745E+001	-6.4887986E-006	-8.9832010E-006	2.4944029E-006	8.1119269E-002	6.8624487E+003	9.5004893E+003	2.6380405E+003
2	1	0	1	0	2.453681638767775E+003	-2.0566919E-001	-2.0604885E-001	3.160159290708031E-002	1.000000000000000E+000	3.4317456E-004	13	-2.9717368E-001	1.0695291E+001	1.530979961324192E+001	-6.5114718E-006	-9.3911613E-006	2.8796899E-006	9.1124833E-002	6.5202046E+003	9.4037559E+003	2.8835518E+003
2	1	0	1	0	2.453931638761460E+003	-2.0066920E-001	-2.0104440E-001	3.245515270684518E-002	1.000000000000000E+000	3.5139677E-004	13	-3.0228379E-001	1.0695291E+001	1.555979960692639E+001	-6.5249264E-006	-9.8106666E-006	3.2857401E-006	1.0123940E-001	6.1945293E+003	9.3138926E+003	3.1193628E+003
2	1	0	1	0	2.454181638755144E+003	-1.9566919E-001	-1.9604281E-001	3.337793385682886E-002	1.000000000000000E+000	3.5984095E-004	13	-3.0755854E-001	1.0695291E+001	1.580979960061086E+001	-6.5435038E-006	-1.0265669E-005	3.7221646E-006	1.1151573E-001	5.8734253E+003	9.2144268E+003	3.3410017E+003
2	1	0	1	0	2.454431638748829E+003	-1.9066918E-001	-1.9104829E-001	3.439848625329245E-002	1.000000000000000E+000	3.6852830E-004	13	-3.1304017E-001	1.0695291E+001	1.605979959429533E+001	-6.5717722E-006	-1.0768108E-005	4.1963358E-006	1.2199187E-001	5.5539741E+003	9.1004053E+003	3.5464314E+003
2	1	0	1	0	2.454681638742513E+003	-1.8566918E-001	-1.8603502E-001	3.546156593817018E-002	1.000000000000000E+000	3.7747444E-004	13	-3.1866798E-001	1.0695291E+001	1.630979958797980E+001	-6.5970930E-006	-1.1300465E-005	4.7033723E-006	1.3263296E-001	5.2461030E+003	8.9862920E+003	3.7401890E+003
2	1	0	1	0	2.454931638736198E+003	-1.8066917E-001	-1.8104562E-001	3.690215623319853E-002	1.000000000000000E+000	3.8673688E-004	13	-3.2458293E-001	1.0695291E+001	1.655979958166427E+001	-6.6809739E-006	-1.1977811E-005	5.2968362E-006	1.4353731E-001	4.9060986E+003	8.7957715E+003	3.8896729E+003
2	1	0	1	0	2.455181638729882E+003	-1.7566918E-001	-1.7602730E-001	3.786593741423711E-002	1.000000000000000E+000	3.9629842E-004	13	-3.3078900E-001	1.0695291E+001	1.680979957534873E+001	-6.6654388E-006	-1.2525636E-005	5.8601968E-006	1.5476170E-001	4.6486978E+003	8.7357930E+003	4.0870955E+003
2	1	0	1	0	2.455431638723567E+003	-1.7066917E-001	-1.7102011E-001	3.904473516047924E-002	1.000000000000000E+000	4.0612568E-004	13	-3.3711767E-001	1.0695291E+001	1.705979956903320E+001	-6.6774346E-006	-1.3162670E-005	6.4852356E-006	1.6609757E-001	4.3801064E+003	8.6341387E+003	4.2540322E+003
2	1	0	1	0	2.455681638717251E+003	-1.6566916E-001	-1.6603123E-001	4.035715800139864E-002	1.000000000000000E+000	4.1626478E-004	13	-3.4364310E-001	1.0695291E+001	1.730979956271767E+001	-6.7005485E-006	-1.3868459E-005	7.1679106E-006	1.7761187E-001	4.1140464E+003	8.5150469E+003	4.4010005E+003
