EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69801)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.530              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.370               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.830              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.730              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	1.942024251660368E+003	-4.1068783E-001	-4.1096145E-001	7.731963917185399E-003	1.000000000000000E+000	4.7975012E-005	13	3.2718161E-001	7.6073489E+000	5.779999853984919E+000	-3.1775392E-006	2.5297563E-006	-5.7072953E-006	-7.3814309E-001	5.3150980E+004	4.2315461E+004	9.5466438E+004
2	1	0	1	0	1.942274251654053E+003	-4.0568781E-001	-4.0595534E-001	7.770323804951976E-003	1.000000000000000E+000	5.0221897E-005	13	3.2289839E-001	7.6073489E+000	6.029999847669388E+000	-3.1544046E-006	2.5090251E-006	-5.6634294E-006	-7.2885370E-001	5.2244328E+004	4.1555332E+004	9.3799664E+004
2	1	0	1	0	1.942524251647737E+003	-4.0068781E-001	-4.0096664E-001	7.841318084297722E-003	1.000000000000000E+000	5.2483410E-005	13	3.1863600E-001	7.6073489E+000	6.279999841353856E+000	-3.1441070E-006	2.4985263E-006	-5.6426334E-006	-7.1960264E-001	5.1135109E+004	4.0635516E+004	9.1770625E+004
2	1	0	1	0	1.942774251641422E+003	-3.9568782E-001	-3.9597297E-001	7.930200399084972E-003	1.000000000000000E+000	5.4765776E-005	13	3.1439200E-001	7.6073489E+000	6.529999835038324E+000	-3.1401451E-006	2.4931915E-006	-5.6333365E-006	-7.1036494E-001	4.9932277E+004	3.9644898E+004	8.9577180E+004
2	1	0	1	0	1.943024251635106E+003	-3.9068782E-001	-3.9096460E-001	8.022113273365327E-003	1.000000000000000E+000	5.7069996E-005	13	3.1019709E-001	7.6073489E+000	6.779999828722794E+000	-3.1363622E-006	2.4884362E-006	-5.6247986E-006	-7.0116168E-001	4.8735859E+004	3.8667750E+004	8.7403609E+004
2	1	0	1	0	1.943274251628791E+003	-3.8568780E-001	-3.8596132E-001	8.099655463949459E-003	1.000000000000000E+000	5.9394410E-005	13	3.0607405E-001	7.6073489E+000	7.029999822407263E+000	-3.1261538E-006	2.4790943E-006	-5.6052481E-006	-6.9203538E-001	4.7651574E+004	3.7788527E+004	8.5440102E+004
2	1	0	1	0	1.943524251622475E+003	-3.8068777E-001	-3.8095599E-001	8.193161429838995E-003	1.000000000000000E+000	6.1739956E-005	13	3.0200416E-001	7.6073489E+000	7.279999816091731E+000	-3.1212339E-006	2.4743688E-006	-5.5956029E-006	-6.8296015E-001	4.6496824E+004	3.6860516E+004	8.3357344E+004
2	1	0	1	0	1.943774251616160E+003	-3.7568781E-001	-3.7596259E-001	8.257035818980518E-003	1.000000000000000E+000	6.4105530E-005	13	2.9800442E-001	7.6073489E+000	7.529999809776200E+000	-3.1043364E-006	2.4606331E-006	-5.5649698E-006	-6.7396700E-001	4.5532391E+004	3.6090969E+004	8.1623359E+004
2	1	0	1	0	1.944024251609844E+003	-3.7068778E-001	-3.7095329E-001	8.346385280934346E-003	1.000000000000000E+000	6.6491877E-005	13	2.9401222E-001	7.6073489E+000	7.779999803460668E+000	-3.0961191E-006	2.4539393E-006	-5.5500582E-006	-6.6496551E-001	4.4444785E+004	3.5226293E+004	7.9671078E+004
2	1	0	1	0	1.944274251603529E+003	-3.6568779E-001	-3.6595309E-001	8.434966366324709E-003	1.000000000000000E+000	6.8899681E-005	13	2.9008487E-001	7.6073489E+000	8.029999797145138E+000	-3.0868021E-006	2.4468561E-006	-5.5336582E-006	-6.5603793E-001	4.3385246E+004	3.4390754E+004	7.7776000E+004
2	1	0	1	0	1.944524251597213E+003	-3.6068776E-001	-3.6097643E-001	8.523792221660719E-003	1.000000000000000E+000	7.1333176E-005	13	2.8621674E-001	7.6073489E+000	8.279999790829606E+000	-3.0768881E-006	2.4396520E-006	-5.5165401E-006	-6.4719319E-001	4.2349277E+004	3.3578566E+004	7.5927844E+004
2	1	0	1	0	1.944774251590898E+003	-3.5568780E-001	-3.5598373E-001	8.621503148769665E-003	1.000000000000000E+000	7.3789117E-005	13	2.8243575E-001	7.6073489E+000	8.529999784514075E+000	-3.0691149E-006	2.4350206E-006	-5.5041355E-006	-6.3841951E-001	4.1290219E+004	3.2759455E+004	7.4049672E+004
2	1	0	1	0	1.945024251584582E+003	-3.5068774E-001	-3.5097027E-001	8.716656029546063E-003	1.000000000000000E+000	7.6266042E-005	13	2.7869686E-001	7.6073489E+000	8.779999778198543E+000	-3.0592871E-006	2.4293047E-006	-5.4885918E-006	-6.2966716E-001	4.0264324E+004	3.1972910E+004	7.2237234E+004
2	1	0	1	0	1.945274251578267E+003	-3.4568781E-001	-3.4596395E-001	8.821177682411697E-003	1.000000000000000E+000	7.8769313E-005	13	2.7503553E-001	7.6073489E+000	9.029999771883013E+000	-3.0518095E-006	2.4261374E-006	-5.4779466E-006	-6.2099946E-001	3.9219703E+004	3.1179004E+004	7.0398703E+004
2	1	0	1	0	1.945524251571951E+003	-3.4068772E-001	-3.4096563E-001	8.911420950518778E-003	1.000000000000000E+000	8.1297650E-005	13	2.7138731E-001	7.6073489E+000	9.279999765567482E+000	-3.0384883E-006	2.4184465E-006	-5.4569350E-006	-6.1235297E-001	3.8261645E+004	3.0453877E+004	6.8715523E+004
2	1	0	1	0	1.945774251565636E+003	-3.3568776E-001	-3.3595714E-001	9.005384300130648E-003	1.000000000000000E+000	8.3849773E-005	13	2.6777431E-001	7.6073489E+000	9.529999759251950E+000	-3.0254232E-006	2.4114106E-006	-5.4368338E-006	-6.0373145E-001	3.7306254E+004	2.9734912E+004	6.7041164E+004
2	1	0	1	0	1.946024251559320E+003	-3.3068776E-001	-3.3093679E-001	9.105276417970854E-003	1.000000000000000E+000	8.6422719E-005	13	2.6422161E-001	7.6073489E+000	9.779999752936419E+000	-3.0132710E-006	2.4058108E-006	-5.4190818E-006	-5.9515840E-001	3.6345605E+004	2.9018516E+004	6.5364121E+004
2	1	0	1	0	1.946274251553004E+003	-3.2568774E-001	-3.2593867E-001	9.211115188046154E-003	1.000000000000000E+000	8.9019370E-005	13	2.6072338E-001	7.6073489E+000	1.002999974662089E+001	-3.0022586E-006	2.4015530E-006	-5.4038119E-006	-5.8666205E-001	3.5385363E+004	2.8305301E+004	6.3690664E+004
2	1	0	1	0	1.946524251546689E+003	-3.2068774E-001	-3.2097334E-001	9.325035687751491E-003	1.000000000000000E+000	9.1646936E-005	13	2.5723633E-001	7.6073489E+000	1.027999974030536E+001	-2.9930877E-006	2.3987379E-006	-5.3918257E-006	-5.7820964E-001	3.4420602E+004	2.7585561E+004	6.2006160E+004
2	1	0	1	0	1.946774251540373E+003	-3.1568775E-001	-3.1600618E-001	9.414723109126125E-003	1.000000000000000E+000	9.4301256E-005	13	2.5372919E-001	7.6073489E+000	1.052999973398983E+001	-2.9751106E-006	2.3887901E-006	-5.3639010E-006	-5.6973541E-001	3.3565105E+004	2.6950256E+004	6.0515363E+004
2	1	0	1	0	1.947024251534058E+003	-3.1068769E-001	-3.1096184E-001	9.524146102045755E-003	1.000000000000000E+000	9.6980082E-005	13	2.5024527E-001	7.6073489E+000	1.077999972767429E+001	-2.9616460E-006	2.3833725E-006	-5.3450185E-006	-5.6120712E-001	3.2649840E+004	2.6274824E+004	5.8924664E+004
2	1	0	1	0	1.947274251527742E+003	-3.0568773E-001	-3.0596644E-001	9.640154004299767E-003	1.000000000000000E+000	9.9686527E-005	13	2.4678837E-001	7.6073489E+000	1.102999972135876E+001	-2.9495636E-006	2.3790778E-006	-5.3286412E-006	-5.5275482E-001	3.1738750E+004	2.5600045E+004	5.7338793E+004
2	1	0	1	0	1.947524251521427E+003	-3.0068767E-001	-3.0097717E-001	9.744641038060220E-003	1.000000000000000E+000	1.0242088E-004	13	2.4333198E-001	7.6073489E+000	1.127999971504323E+001	-2.9329144E-006	2.3711827E-006	-5.3040972E-006	-5.4430914E-001	3.0886430E+004	2.4970852E+004	5.5857281E+004
2	1	0	1	0	1.947774251515111E+003	-2.9568771E-001	-2.9597706E-001	9.863766787738413E-003	1.000000000000000E+000	1.0518527E-004	13	2.3981929E-001	7.6073489E+000	1.152999970872770E+001	-2.9194487E-006	2.3655216E-006	-5.2849700E-006	-5.3579634E-001	3.0006494E+004	2.4313154E+004	5.4319648E+004
2	1	0	1	0	1.948024251508796E+003	-2.9068768E-001	-2.9095230E-001	9.998467796383983E-003	1.000000000000000E+000	1.0797674E-004	13	2.3632042E-001	7.6073489E+000	1.177999970241217E+001	-2.9090772E-006	2.3628422E-006	-5.2719192E-006	-5.2727270E-001	2.9099688E+004	2.3635664E+004	5.2735352E+004
2	1	0	1	0	1.948274251502480E+003	-2.8568769E-001	-2.8596830E-001	1.007343442547526E-002	1.000000000000000E+000	1.1079396E-004	13	2.3282397E-001	7.6073489E+000	1.202999969609664E+001	-2.8806830E-006	2.3453370E-006	-5.2260198E-006	-5.1879227E-001	2.8388361E+004	2.3112670E+004	5.1501031E+004
2	1	0	1	0	1.948524251496165E+003	-2.8068766E-001	-2.8100857E-001	1.023844137612012E-002	1.000000000000000E+000	1.1364400E-004	13	2.2930872E-001	7.6073489E+000	1.227999968978111E+001	-2.8770899E-006	2.3477639E-006	-5.2248538E-006	-5.1031733E-001	2.7446422E+004	2.2396840E+004	4.9843262E+004
2	1	0	1	0	1.948774251489849E+003	-2.7568769E-001	-2.7599838E-001	1.036098058478828E-002	1.000000000000000E+000	1.1652772E-004	13	2.2577477E-001	7.6073489E+000	1.252999968346558E+001	-2.8596139E-006	2.3392479E-006	-5.1988618E-006	-5.0177312E-001	2.6638250E+004	2.1790869E+004	4.8429117E+004
2	1	0	1	0	1.949024251483533E+003	-2.7068764E-001	-2.7097708E-001	1.049029446887267E-002	1.000000000000000E+000	1.1944502E-004	13	2.2221419E-001	7.6073489E+000	1.277999967715004E+001	-2.8426293E-006	2.3310922E-006	-5.1737215E-006	-4.9319127E-001	2.5831217E+004	2.1182836E+004	4.7014055E+004
2	1	0	1	0	1.949274251477218E+003	-2.6568764E-001	-2.6597410E-001	1.061168644612109E-002	1.000000000000000E+000	1.2239462E-004	13	2.1858211E-001	7.6073489E+000	1.302999967083451E+001	-2.8224338E-006	2.3195248E-006	-5.1419588E-006	-4.8455620E-001	2.5064264E+004	2.0598244E+004	4.5662508E+004
2	1	0	1	0	1.949524251470902E+003	-2.6068762E-001	-2.6099989E-001	1.075889088877098E-002	1.000000000000000E+000	1.2537726E-004	13	2.1493672E-001	7.6073489E+000	1.327999966451898E+001	-2.8080692E-006	2.3124808E-006	-5.1205502E-006	-4.7593659E-001	2.4258996E+004	1.9977590E+004	4.4236586E+004
2	1	0	1	0	1.949774251464587E+003	-2.5568765E-001	-2.5598913E-001	1.092973060658062E-002	1.000000000000000E+000	1.2839767E-004	13	2.1123503E-001	7.6073489E+000	1.352999965820345E+001	-2.7978922E-006	2.3087421E-006	-5.1066345E-006	-4.6722418E-001	2.3421357E+004	1.9326646E+004	4.2748004E+004
2	1	0	1	0	1.950024251458271E+003	-2.5068766E-001	-2.5098792E-001	1.105220625862060E-002	1.000000000000000E+000	1.3145540E-004	13	2.0752832E-001	7.6073489E+000	1.377999965188792E+001	-2.7739702E-006	2.2936458E-006	-5.0676163E-006	-4.5851624E-001	2.2709305E+004	1.8777094E+004	4.1486398E+004
2	1	0	1	0	1.950274251451956E+003	-2.4568765E-001	-2.4595901E-001	1.125301498437441E-002	1.000000000000000E+000	1.3455065E-004	13	2.0377521E-001	7.6073489E+000	1.402999964557239E+001	-2.7677804E-006	2.2930856E-006	-5.0608660E-006	-4.4973421E-001	2.1857166E+004	1.8108500E+004	3.9965664E+004
2	1	0	1	0	1.950524251445640E+003	-2.4068765E-001	-2.4099363E-001	1.138470458642102E-002	1.000000000000000E+000	1.3768711E-004	13	1.9994958E-001	7.6073489E+000	1.427999963925686E+001	-2.7436413E-006	2.2763668E-006	-5.0200083E-006	-4.4094321E-001	2.1168193E+004	1.7563000E+004	3.8731195E+004
2	1	0	1	0	1.950774251439325E+003	-2.3568766E-001	-2.3598851E-001	1.154667584817118E-002	1.000000000000000E+000	1.4086661E-004	13	1.9600628E-001	7.6073489E+000	1.452999963294133E+001	-2.7248830E-006	2.2632209E-006	-4.9881037E-006	-4.3199480E-001	2.0437787E+004	1.6975127E+004	3.7412914E+004
2	1	0	1	0	1.951024251433009E+003	-2.3068765E-001	-2.3099215E-001	1.175265413705823E-002	1.000000000000000E+000	1.4409286E-004	13	1.9202836E-001	7.6073489E+000	1.477999962662580E+001	-2.7147710E-006	2.2568429E-006	-4.9716136E-006	-4.2302051E-001	1.9654467E+004	1.6339148E+004	3.5993617E+004
2	1	0	1	0	1.951274251426694E+003	-2.2568764E-001	-2.2597730E-001	1.196478223954776E-002	1.000000000000000E+000	1.4736677E-004	13	1.8801472E-001	7.6073489E+000	1.502999962031027E+001	-2.7037693E-006	2.2495551E-006	-4.9533242E-006	-4.1399202E-001	1.8886871E+004	1.5714011E+004	3.4600883E+004
2	1	0	1	0	1.951524251420378E+003	-2.2068763E-001	-2.2097604E-001	1.216137971409098E-002	1.000000000000000E+000	1.5068955E-004	13	1.8391526E-001	7.6073489E+000	1.527999961399473E+001	-2.6873736E-006	2.2366632E-006	-4.9240366E-006	-4.0489131E-001	1.8170311E+004	1.5122895E+004	3.3293203E+004
2	1	0	1	0	1.951774251414063E+003	-2.1568763E-001	-2.1597967E-001	1.233826596293830E-002	1.000000000000000E+000	1.5406188E-004	13	1.7972162E-001	7.6073489E+000	1.552999960767920E+001	-2.6648145E-006	2.2174531E-006	-4.8822676E-006	-3.9570129E-001	1.7504863E+004	1.4566198E+004	3.2071063E+004
2	1	0	1	0	1.952024251407747E+003	-2.1068764E-001	-2.1093652E-001	1.256426499260051E-002	1.000000000000000E+000	1.5748473E-004	13	1.7541260E-001	7.6073489E+000	1.577999960136367E+001	-2.6502623E-006	2.2039303E-006	-4.8541924E-006	-3.8634911E-001	1.6788607E+004	1.3961230E+004	3.0749838E+004
2	1	0	1	0	1.952274251401432E+003	-2.0568763E-001	-2.0597543E-001	1.282264271530892E-002	1.000000000000000E+000	1.6096461E-004	13	1.7105220E-001	7.6073489E+000	1.602999959504814E+001	-2.6411494E-006	2.1933413E-006	-4.8344905E-006	-3.7702763E-001	1.6063415E+004	1.3339855E+004	2.9403270E+004
2	1	0	1	0	1.952524251395116E+003	-2.0068763E-001	-2.0099720E-001	1.303630260644537E-002	1.000000000000000E+000	1.6450338E-004	13	1.6665198E-001	7.6073489E+000	1.627999958873261E+001	-2.6202604E-006	2.1725257E-006	-4.7927861E-006	-3.6764920E-001	1.5418268E+004	1.2783685E+004	2.8201953E+004
2	1	0	1	0	1.952774251388801E+003	-1.9568764E-001	-1.9599053E-001	1.326365002944151E-002	1.000000000000000E+000	1.6809840E-004	13	1.6214469E-001	7.6073489E+000	1.652999958241708E+001	-2.5995498E-006	2.1506305E-006	-4.7501803E-006	-3.5813522E-001	1.4776516E+004	1.2224741E+004	2.7001258E+004
2	1	0	1	0	1.953024251382485E+003	-1.9068763E-001	-1.9096997E-001	1.352811377767965E-002	1.000000000000000E+000	1.7175359E-004	13	1.5753135E-001	7.6073489E+000	1.677999957610155E+001	-2.5834636E-006	2.1311021E-006	-4.7145654E-006	-3.4850132E-001	1.4116526E+004	1.1644738E+004	2.5761266E+004
2	1	0	1	0	1.953274251376170E+003	-1.8568762E-001	-1.8596467E-001	1.377172487056150E-002	1.000000000000000E+000	1.7547178E-004	13	1.5284650E-001	7.6073489E+000	1.702999956978601E+001	-2.5610543E-006	2.1049600E-006	-4.6660143E-006	-3.3881116E-001	1.3503368E+004	1.1098573E+004	2.4601941E+004
2	1	0	1	0	1.953524251369854E+003	-1.8068761E-001	-1.8097393E-001	1.401473203678714E-002	1.000000000000000E+000	1.7925176E-004	13	1.4808130E-001	7.6073489E+000	1.727999956347048E+001	-2.5363011E-006	2.0753198E-006	-4.6116211E-006	-3.2905525E-001	1.2913121E+004	1.0566117E+004	2.3479238E+004
2	1	0	1	0	1.953774251363539E+003	-1.7568760E-001	-1.7597039E-001	1.426800231046999E-002	1.000000000000000E+000	1.8309538E-004	13	1.4321528E-001	7.6073489E+000	1.752999955715495E+001	-2.5107458E-006	2.0433961E-006	-4.5541419E-006	-3.1918567E-001	1.2333219E+004	1.0037515E+004	2.2370732E+004
