EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69763)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.540              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.360               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.840              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.740              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	1.626670059605713E+003	-4.9052861E-001	-4.9108213E-001	2.146747851147171E-002	1.000000000000000E+000	5.2321269E-005	13	-1.4571270E-001	4.7729759E+000	2.288599942185101E+000	-1.0542295E-005	-3.1280842E-006	-7.4142108E-006	-3.4536943E-001	2.2875631E+004	6.7876021E+003	1.6088029E+004
2	1	0	1	0	1.626920059599397E+003	-4.8552856E-001	-4.8610580E-001	2.175393155981884E-002	1.000000000000000E+000	5.8046400E-005	13	-1.5397167E-001	4.7729759E+000	2.538599935869570E+000	-1.0574712E-005	-3.3494891E-006	-7.2252233E-006	-3.3213413E-001	2.2345652E+004	7.0778779E+003	1.5267774E+004
2	1	0	1	0	1.627170059593082E+003	-4.8052859E-001	-4.8110852E-001	2.196800519180100E-002	1.000000000000000E+000	6.3828935E-005	13	-1.6190962E-001	4.7729759E+000	2.788599929554039E+000	-1.0568994E-005	-3.5568314E-006	-7.0121628E-006	-3.1919891E-001	2.1900418E+004	7.3702471E+003	1.4530172E+004
2	1	0	1	0	1.627420059586766E+003	-4.7552860E-001	-4.7610369E-001	2.227386344322419E-002	1.000000000000000E+000	6.9676666E-005	13	-1.6956240E-001	4.7729759E+000	3.038599923238508E+000	-1.0604668E-005	-3.7768098E-006	-6.8278591E-006	-3.0654129E-001	2.1374994E+004	7.6126172E+003	1.3762376E+004
2	1	0	1	0	1.627670059580451E+003	-4.7052857E-001	-4.7109357E-001	2.248914490119719E-002	1.000000000000000E+000	7.5591219E-005	13	-1.7691943E-001	4.7729759E+000	3.288599916922976E+000	-1.0594492E-005	-3.9787669E-006	-6.6157249E-006	-2.9417413E-001	2.0947598E+004	7.8668813E+003	1.3080717E+004
2	1	0	1	0	1.627920059574135E+003	-4.6552861E-001	-4.6612227E-001	2.276071356047197E-002	1.000000000000000E+000	8.1562815E-005	13	-1.8400693E-001	4.7729759E+000	3.538599910607445E+000	-1.0609276E-005	-4.1881290E-006	-6.4211463E-006	-2.8211534E-001	2.0479246E+004	8.0844097E+003	1.2394837E+004
2	1	0	1	0	1.628170059567820E+003	-4.6052855E-001	-4.6111387E-001	2.312941353001530E-002	1.000000000000000E+000	8.7616318E-005	13	-1.9086401E-001	4.7729759E+000	3.788599904291914E+000	-1.0665293E-005	-4.4145727E-006	-6.2507206E-006	-2.7024984E-001	1.9936254E+004	8.2520039E+003	1.1684250E+004
2	1	0	1	0	1.628420059561504E+003	-4.5552856E-001	-4.5611390E-001	2.335145361571053E-002	1.000000000000000E+000	9.3744362E-005	13	-1.9749008E-001	4.7729759E+000	4.038599897976383E+000	-1.0650922E-005	-4.6116807E-006	-6.0392422E-006	-2.5862384E-001	1.9532570E+004	8.4572930E+003	1.1075277E+004
2	1	0	1	0	1.628670059555188E+003	-4.5052856E-001	-4.5111644E-001	2.372108046345568E-002	1.000000000000000E+000	9.9945551E-005	13	-2.0391822E-001	4.7729759E+000	4.288599891660851E+000	-1.0700969E-005	-4.8371603E-006	-5.8638088E-006	-2.4719822E-001	1.9017533E+004	8.5964980E+003	1.0421035E+004
2	1	0	1	0	1.628920059548873E+003	-4.4552860E-001	-4.4610316E-001	2.398505695734404E-002	1.000000000000000E+000	1.0623030E-004	13	-2.1018827E-001	4.7729759E+000	4.538599885345320E+000	-1.0699810E-005	-5.0413778E-006	-5.6584322E-006	-2.3591489E-001	1.8599211E+004	8.7633008E+003	9.8359111E+003
2	1	0	1	0	1.629170059542557E+003	-4.4052854E-001	-4.4109869E-001	2.430905127853511E-002	1.000000000000000E+000	1.1258822E-004	13	-2.1629976E-001	4.7729759E+000	4.788599879029789E+000	-1.0722691E-005	-5.2580417E-006	-5.4646489E-006	-2.2479893E-001	1.8145451E+004	8.8979102E+003	9.2475400E+003
2	1	0	1	0	1.629420059536242E+003	-4.3552861E-001	-4.3611178E-001	2.467387821762929E-002	1.000000000000000E+000	1.1902982E-004	13	-2.2228633E-001	4.7729759E+000	5.038599872714258E+000	-1.0760569E-005	-5.4846660E-006	-5.2759033E-006	-2.1382545E-001	1.7675039E+004	9.0089736E+003	8.6660654E+003
2	1	0	1	0	1.629670059529926E+003	-4.3052852E-001	-4.3112001E-001	2.494561649402803E-002	1.000000000000000E+000	1.2555202E-004	13	-2.2817925E-001	4.7729759E+000	5.288599866398726E+000	-1.0754555E-005	-5.6920721E-006	-5.0624826E-006	-2.0294076E-001	1.7282395E+004	9.1470674E+003	8.1353276E+003
2	1	0	1	0	1.629920059523611E+003	-4.2552859E-001	-4.2611066E-001	2.533655522785599E-002	1.000000000000000E+000	1.3215172E-004	13	-2.3396146E-001	4.7729759E+000	5.538599860083196E+000	-1.0796176E-005	-5.9277777E-006	-4.8683987E-006	-1.9214919E-001	1.6818018E+004	9.2341465E+003	7.5838721E+003
2	1	0	1	0	1.630170059517295E+003	-4.2052856E-001	-4.2111227E-001	2.565201871622946E-002	1.000000000000000E+000	1.3884222E-004	13	-2.3966448E-001	4.7729759E+000	5.788599853767665E+000	-1.0802380E-005	-6.1478777E-006	-4.6545019E-006	-1.8144779E-001	1.6416340E+004	9.3429092E+003	7.0734312E+003
2	1	0	1	0	1.630420059510980E+003	-4.1552857E-001	-4.1612521E-001	2.596764139859603E-002	1.000000000000000E+000	1.4561354E-004	13	-2.4528269E-001	4.7729759E+000	6.038599847452133E+000	-1.0805790E-005	-6.3694129E-006	-4.4363769E-006	-1.7084251E-001	1.6024760E+004	9.4457051E+003	6.5790537E+003
2	1	0	1	0	1.630670059504664E+003	-4.1052854E-001	-4.1111615E-001	2.642477961925516E-002	1.000000000000000E+000	1.5248162E-004	13	-2.5087798E-001	4.7729759E+000	6.288599841136602E+000	-1.0863654E-005	-6.6293951E-006	-4.2342585E-006	-1.6023818E-001	1.5557979E+004	9.4940420E+003	6.0639360E+003
2	1	0	1	0	1.630920059498348E+003	-4.0552855E-001	-4.0609029E-001	2.665941029324589E-002	1.000000000000000E+000	1.5943989E-004	13	-2.5637960E-001	4.7729759E+000	6.538599834821070E+000	-1.0826127E-005	-6.8349291E-006	-3.9911984E-006	-1.4971069E-001	1.5232531E+004	9.6168516E+003	5.6156787E+003
2	1	0	1	0	1.631170059492033E+003	-4.0052855E-001	-4.0108633E-001	2.701091712822218E-002	1.000000000000000E+000	1.6647110E-004	13	-2.6182956E-001	4.7729759E+000	6.788599828505540E+000	-1.0833710E-005	-7.0722563E-006	-3.7614532E-006	-1.3925678E-001	1.4849045E+004	9.6934717E+003	5.1555737E+003
2	1	0	1	0	1.631420059485717E+003	-3.9552855E-001	-3.9607647E-001	2.734224640108593E-002	1.000000000000000E+000	1.7358575E-004	13	-2.6724589E-001	4.7729759E+000	7.038599822190008E+000	-1.0829621E-005	-7.3071028E-006	-3.5225175E-006	-1.2883058E-001	1.4485879E+004	9.7741016E+003	4.7117773E+003
2	1	0	1	0	1.631670059479402E+003	-3.9052853E-001	-3.9109576E-001	2.759942441361449E-002	1.000000000000000E+000	1.8077076E-004	13	-2.7259266E-001	4.7729759E+000	7.288599815874477E+000	-1.0794018E-005	-7.5234007E-006	-3.2706171E-006	-1.1850309E-001	1.4170432E+004	9.8767520E+003	4.2936797E+003
2	1	0	1	0	1.631920059473086E+003	-3.8552856E-001	-3.8609669E-001	2.791590335363903E-002	1.000000000000000E+000	1.8802614E-004	13	-2.7789870E-001	4.7729759E+000	7.538599809558945E+000	-1.0778238E-005	-7.7577934E-006	-3.0204446E-006	-1.0819799E-001	1.3830707E+004	9.9548525E+003	3.8758547E+003
2	1	0	1	0	1.632170059466771E+003	-3.8052851E-001	-3.8110653E-001	2.820556049494913E-002	1.000000000000000E+000	1.9535815E-004	13	-2.8316554E-001	4.7729759E+000	7.788599803243415E+000	-1.0749323E-005	-7.9868432E-006	-2.7624803E-006	-9.7940981E-002	1.3511752E+004	1.0039352E+004	3.4723997E+003
2	1	0	1	0	1.632420059460455E+003	-3.7552854E-001	-3.7611377E-001	2.850678437674536E-002	1.000000000000000E+000	2.0276182E-004	13	-2.8838766E-001	4.7729759E+000	8.038599796927884E+000	-1.0721794E-005	-8.2210045E-006	-2.5007894E-006	-8.7726116E-002	1.3193834E+004	1.0116457E+004	3.0773767E+003
2	1	0	1	0	1.632670059454140E+003	-3.7052852E-001	-3.7111273E-001	2.878776443472813E-002	1.000000000000000E+000	2.1023862E-004	13	-2.9357961E-001	4.7729759E+000	8.288599790612352E+000	-1.0683506E-005	-8.4515004E-006	-2.2320053E-006	-7.7533126E-002	1.2891336E+004	1.0198069E+004	2.6932666E+003
2	1	0	1	0	1.632920059447824E+003	-3.6552852E-001	-3.6611563E-001	2.898200669129497E-002	1.000000000000000E+000	2.1777977E-004	13	-2.9871309E-001	4.7729759E+000	8.538599784296820E+000	-1.0610765E-005	-8.6573045E-006	-1.9534609E-006	-6.7402542E-002	1.2632515E+004	1.0306847E+004	2.3256685E+003
2	1	0	1	0	1.633170059441509E+003	-3.6052853E-001	-3.6108884E-001	2.925743242855611E-002	1.000000000000000E+000	2.2538110E-004	13	-3.0383766E-001	4.7729759E+000	8.788599777981290E+000	-1.0564532E-005	-8.8895094E-006	-1.6750226E-006	-5.7251185E-002	1.2341781E+004	1.0384974E+004	1.9568082E+003
2	1	0	1	0	1.633420059435193E+003	-3.5552853E-001	-3.5609934E-001	2.946365713363624E-002	1.000000000000000E+000	2.3304098E-004	13	-3.0891395E-001	4.7729759E+000	9.038599771665759E+000	-1.0491989E-005	-9.1017346E-006	-1.3902542E-006	-4.7185391E-002	1.2086054E+004	1.0484576E+004	1.6014778E+003
2	1	0	1	0	1.633670059428878E+003	-3.5052851E-001	-3.5111001E-001	2.969215660146920E-002	1.000000000000000E+000	2.4075099E-004	13	-3.1393948E-001	4.7729759E+000	9.288599765350227E+000	-1.0425213E-005	-9.3215403E-006	-1.1036732E-006	-3.7170529E-002	1.1825009E+004	1.0573146E+004	1.2518635E+003
2	1	0	1	0	1.633920059422562E+003	-3.4552851E-001	-3.4609705E-001	2.989521777403059E-002	1.000000000000000E+000	2.4851217E-004	13	-3.1895006E-001	4.7729759E+000	9.538599759034696E+000	-1.0346646E-005	-9.5350815E-006	-8.1156531E-007	-2.7146995E-002	1.1577004E+004	1.0668933E+004	9.0807147E+002
2	1	0	1	0	1.634170059416247E+003	-3.4052849E-001	-3.4111696E-001	3.006978872149796E-002	1.000000000000000E+000	2.5632279E-004	13	-3.2392749E-001	4.7729759E+000	9.788599752719165E+000	-1.0257315E-005	-9.7404309E-006	-5.1688380E-007	-1.7189473E-002	1.1344176E+004	1.0772523E+004	5.7165259E+002
2	1	0	1	0	1.634420059409931E+003	-3.3552852E-001	-3.3608302E-001	3.031019970131599E-002	1.000000000000000E+000	2.6418632E-004	13	-3.2886505E-001	4.7729759E+000	1.003859974640363E+001	-1.0186744E-005	-9.9679655E-006	-2.1877821E-007	-7.2179735E-003	1.1088116E+004	1.0849979E+004	2.3813678E+002
2	1	0	1	0	1.634670059403616E+003	-3.3052853E-001	-3.3112788E-001	3.050241477511906E-002	1.000000000000000E+000	2.7210562E-004	13	-3.3379191E-001	4.7729759E+000	1.028859974008810E+001	-1.0100200E-005	-1.0181459E-005	8.1259337E-008	2.6640296E-003	1.0855792E+004	1.0943131E+004	8.7338318E+001
2	1	0	1	0	1.634920059397300E+003	-3.2552847E-001	-3.2610425E-001	3.067632771150990E-002	1.000000000000000E+000	2.8007236E-004	13	-3.3868954E-001	4.7729759E+000	1.053859973377257E+001	-1.0003681E-005	-1.0389751E-005	3.8607024E-007	1.2585282E-002	1.0630485E+004	1.1040746E+004	4.1026041E+002
2	1	0	1	0	1.635170059390985E+003	-3.2052848E-001	-3.2110590E-001	3.092962800015137E-002	1.000000000000000E+000	2.8809698E-004	13	-3.4359950E-001	4.7729759E+000	1.078859972745704E+001	-9.9316858E-006	-1.0627405E-005	6.9571871E-007	2.2493601E-002	1.0381822E+004	1.1109073E+004	7.2725092E+002
2	1	0	1	0	1.635420059384669E+003	-3.1552848E-001	-3.1610218E-001	3.112157607739354E-002	1.000000000000000E+000	2.9617536E-004	13	-3.4848431E-001	4.7729759E+000	1.103859972114151E+001	-9.8375976E-006	-1.0845381E-005	1.0077830E-006	3.2382131E-002	1.0157011E+004	1.1197515E+004	1.0405042E+003
2	1	0	1	0	1.635670059378354E+003	-3.1052846E-001	-3.1113315E-001	3.143244942406315E-002	1.000000000000000E+000	3.0431617E-004	13	-3.5336030E-001	4.7729759E+000	1.128859971482598E+001	-9.7796765E-006	-1.1106979E-005	1.3273027E-006	4.2227149E-002	9.8984697E+003	1.1241895E+004	1.3434253E+003
2	1	0	1	0	1.635920059372038E+003	-3.0552849E-001	-3.0611157E-001	3.170042499728847E-002	1.000000000000000E+000	3.1252229E-004	13	-3.5825759E-001	4.7729759E+000	1.153859970851045E+001	-9.7038674E-006	-1.1356918E-005	1.6530510E-006	5.2146018E-002	9.6563867E+003	1.1301350E+004	1.6449628E+003
2	1	0	1	0	1.636170059365723E+003	-3.0052844E-001	-3.0112404E-001	3.201357755401379E-002	1.000000000000000E+000	3.2080300E-004	13	-3.6316356E-001	4.7729759E+000	1.178859970219492E+001	-9.6400581E-006	-1.1626164E-005	1.9861072E-006	6.2039524E-002	9.4061348E+003	1.1344048E+004	1.9379128E+003
2	1	0	1	0	1.636420059359407E+003	-2.9552847E-001	-2.9610959E-001	3.247347056918121E-002	1.000000000000000E+000	3.2918263E-004	13	-3.6811504E-001	4.7729759E+000	1.203859969587938E+001	-9.6157064E-006	-1.1953973E-005	2.3382670E-006	7.2005451E-002	9.1185078E+003	1.1335870E+004	2.2173623E+003
2	1	0	1	0	1.636670059353091E+003	-2.9052842E-001	-2.9112208E-001	3.289459268784266E-002	1.000000000000000E+000	3.3766741E-004	13	-3.7310976E-001	4.7729759E+000	1.228859968956385E+001	-9.5763426E-006	-1.2273294E-005	2.6969512E-006	8.1987679E-002	8.8501504E+003	1.1342586E+004	2.4924363E+003
2	1	0	1	0	1.636920059346776E+003	-2.8552845E-001	-2.8612092E-001	3.340948099622099E-002	1.000000000000000E+000	3.4627001E-004	13	-3.7814739E-001	4.7729759E+000	1.253859968324832E+001	-9.5591513E-006	-1.2633708E-005	3.0745566E-006	9.2026472E-002	8.5640635E+003	1.1318565E+004	2.7545017E+003
2	1	0	1	0	1.637170059340460E+003	-2.8052840E-001	-2.8113183E-001	3.394839518187201E-002	1.000000000000000E+000	3.5500867E-004	13	-3.8327792E-001	4.7729759E+000	1.278859967693279E+001	-9.5439746E-006	-1.3011670E-005	3.4676957E-006	1.0214609E-001	8.2811523E+003	1.1290016E+004	3.0088635E+003
2	1	0	1	0	1.637420059334145E+003	-2.7552840E-001	-2.7612877E-001	3.454132306747504E-002	1.000000000000000E+000	3.6388784E-004	13	-3.8845453E-001	4.7729759E+000	1.303859967061726E+001	-9.5378527E-006	-1.3417733E-005	3.8798803E-006	1.1232576E-001	7.9941572E+003	1.1246081E+004	3.2519241E+003
2	1	0	1	0	1.637670059327829E+003	-2.7052838E-001	-2.7111667E-001	3.526201806360616E-002	1.000000000000000E+000	3.7293165E-004	13	-3.9373544E-001	4.7729759E+000	1.328859966430173E+001	-9.5601208E-006	-1.3883906E-005	4.3237851E-006	1.2261876E-001	7.6886318E+003	1.1165993E+004	3.4773608E+003
2	1	0	1	0	1.637920059321514E+003	-2.6552838E-001	-2.6613539E-001	3.595253442759415E-002	1.000000000000000E+000	3.8214671E-004	13	-3.9910764E-001	4.7729759E+000	1.353859965798620E+001	-9.5682417E-006	-1.4348931E-005	4.7806889E-006	1.3297224E-001	7.4024097E+003	1.1100960E+004	3.6985498E+003
2	1	0	1	0	1.638170059315198E+003	-2.6052839E-001	-2.6114222E-001	3.676936979687539E-002	1.000000000000000E+000	3.9154955E-004	13	-4.0457231E-001	4.7729759E+000	1.378859965167067E+001	-9.6020349E-006	-1.4875869E-005	5.2738337E-006	1.4343008E-001	7.1021675E+003	1.1002971E+004	3.9008035E+003
2	1	0	1	0	1.638420059308883E+003	-2.5552842E-001	-2.5613329E-001	3.764938259715900E-002	1.000000000000000E+000	4.0116720E-004	13	-4.1016912E-001	4.7729759E+000	1.403859964535513E+001	-9.6432605E-006	-1.5442614E-005	5.7993543E-006	1.5403584E-001	6.8031206E+003	1.0894445E+004	4.0913245E+003
2	1	0	1	0	1.638670059302567E+003	-2.5052840E-001	-2.5112277E-001	3.841882381195416E-002	1.000000000000000E+000	4.1099510E-004	13	-4.1584888E-001	4.7729759E+000	1.428859963903960E+001	-9.6478416E-006	-1.5976424E-005	6.3285834E-006	1.6472611E-001	6.5364512E+003	1.0824092E+004	4.2876406E+003
2	1	0	1	0	1.638920059296252E+003	-2.4552839E-001	-2.4613391E-001	3.943664241316072E-002	1.000000000000000E+000	4.2104535E-004	13	-4.2166796E-001	4.7729759E+000	1.453859963272407E+001	-9.7066950E-006	-1.6629168E-005	6.9224739E-006	1.7553405E-001	6.2412490E+003	1.0692289E+004	4.4510396E+003
2	1	0	1	0	1.639170059289936E+003	-2.4052837E-001	-2.4110800E-001	4.031504895601468E-002	1.000000000000000E+000	4.3132924E-004	13	-4.2758870E-001	4.7729759E+000	1.478859962640854E+001	-9.7202810E-006	-1.7238259E-005	7.5179787E-006	1.8648070E-001	5.9805957E+003	1.0606181E+004	4.6255854E+003
2	1	0	1	0	1.639420059283620E+003	-2.3552836E-001	-2.3613250E-001	4.175687839552700E-002	1.000000000000000E+000	4.4190855E-004	13	-4.3367457E-001	4.7729759E+000	1.503859962009301E+001	-9.8601558E-006	-1.8108896E-005	8.2487404E-006	1.9754207E-001	5.6549365E+003	1.0385704E+004	4.7307671E+003
2	1	0	1	0	1.639670059277305E+003	-2.3052834E-001	-2.3113443E-001	4.238721402203610E-002	1.000000000000000E+000	4.5274672E-004	13	-4.3991724E-001	4.7729759E+000	1.528859961377748E+001	-9.7971442E-006	-1.8646866E-005	8.8497218E-006	2.0878281E-001	5.4529282E+003	1.0378536E+004	4.9256079E+003
2	1	0	1	0	1.639920059270989E+003	-2.2552834E-001	-2.2612236E-001	4.335602005503360E-002	1.000000000000000E+000	4.6377449E-004	13	-4.4618326E-001	4.7729759E+000	1.553859960746195E+001	-9.8037654E-006	-1.9344730E-005	9.5409650E-006	2.2006090E-001	5.2154780E+003	1.0291149E+004	5.0756714E+003
2	1	0	1	0	1.640170059264674E+003	-2.2052836E-001	-2.2113033E-001	4.438520997183012E-002	1.000000000000000E+000	4.7505379E-004	13	-4.5255604E-001	4.7729759E+000	1.578859960114642E+001	-9.8149158E-006	-2.0086794E-005	1.0271879E-005	2.3142572E-001	4.9820723E+003	1.0196101E+004	5.2140278E+003
2	1	0	1	0	1.640420059258358E+003	-2.1552835E-001	-2.1612880E-001	4.539955097573778E-002	1.000000000000000E+000	4.8659189E-004	13	-4.5905638E-001	4.7729759E+000	1.603859959483088E+001	-9.8121500E-006	-2.0840953E-005	1.1028803E-005	2.4292758E-001	4.7605933E+003	1.0111474E+004	5.3508809E+003
2	1	0	1	0	1.640670059252043E+003	-2.1052837E-001	-2.1114229E-001	4.637967274986787E-002	1.000000000000000E+000	4.9837882E-004	13	-4.6563935E-001	4.7729759E+000	1.628859958851535E+001	-9.7927104E-006	-2.1596201E-005	1.1803490E-005	2.5449705E-001	4.5524746E+003	1.0039729E+004	5.4872544E+003
2	1	0	1	0	1.640920059245727E+003	-2.0552836E-001	-2.0613466E-001	4.753324090975175E-002	1.000000000000000E+000	5.1043631E-004	13	-4.7235328E-001	4.7729759E+000	1.653859958219982E+001	-9.7982484E-006	-2.2452483E-005	1.2654234E-005	2.6621860E-001	4.3366421E+003	9.9373252E+003	5.6006831E+003
2	1	0	1	0	1.641170059239412E+003	-2.0052835E-001	-2.0110467E-001	4.845366965136730E-002	1.000000000000000E+000	5.2275136E-004	13	-4.7916123E-001	4.7729759E+000	1.678859957588429E+001	-9.7442589E-006	-2.3217121E-005	1.3472861E-005	2.7805656E-001	4.1504526E+003	9.8890596E+003	5.7386069E+003
2	1	0	1	0	1.641420059233096E+003	-1.9552836E-001	-1.9611484E-001	4.953071658600894E-002	1.000000000000000E+000	5.3531647E-004	13	-4.8604086E-001	4.7729759E+000	1.703859956956876E+001	-9.7137081E-006	-2.4073952E-005	1.4360244E-005	2.8992602E-001	3.9594590E+003	9.8129180E+003	5.8534590E+003
2	1	0	1	0	1.641670059226781E+003	-1.9052835E-001	-1.9112767E-001	5.053514797481240E-002	1.000000000000000E+000	5.4814131E-004	13	-4.9302876E-001	4.7729759E+000	1.728859956325323E+001	-9.6586655E-006	-2.4915282E-005	1.5256616E-005	3.0190110E-001	3.7820740E+003	9.7561553E+003	5.9740815E+003
